conversation_ID,utterance_ID,speaker,text,emotion
273,5,Ross,Oh well . It probably would have been the most constructive solution .,neutral
273,6,Phoebe,You have chalk on your face .,neutral
274,1,Phoebe,"Oh , Ross you are right , I do not know why I always thought this was real grass .",surprise
274,2,Monica,"Hey , are you okay ?",surprise
274,3,Ross,My wife a lesbian .,sadness
274,4,Joey,Cool ! !,joy
274,5,Chandler,"Ross , Joey . Joey , Ross .",neutral
275,1,Chandler,I can not believe you came back .,surprise
275,2,Rachel,Do not say anything .,neutral
275,3,Rachel,"I do not wanna speak , I do not wanna think .",neutral
275,4,Rachel,"I just want you to take me and kiss me and make love to me right here , right now .",joy
275,5,Friend No. 2,Rachel ! Rachel !,surprise
275,6,Rachel,What ?,neutral
275,7,Friend No. 2,You missed the exit !,surprise
275,8,Rachel,"Oh , sorry .",neutral
275,9,Friend No. 1,"My God , what were you thinking about ?",surprise
275,10,Rachel,"Um , Barry .",neutral
275,11,Her-Friends,Awwwww,joy
277,1,Joey,"Okay , some tricks of the trade .",neutral
277,2,Joey,"Now , I have never been able to cry as an actor , so if I am in a scene where I have to cry , I cut a hole in my pocket , take a pair of tweezers , and just start pulling .",neutral
277,3,Joey,"Or ah , or , let say I wanna convey that I have just done something evil .",neutral
277,4,Joey,"That would be the basic I have a fishhook in my eyebrow and I like it Okay , let say I have just gotten bad news , well all I do there is try and divide 232 by 13 .",neutral
277,5,Joey,And that is how it is done .,neutral
277,6,Joey,"Great soap opera acting tonight everybody , class dismissed .",joy
277,7,Student,"Hey , Mr . Trib .",neutral
277,8,Joey,Hey ... hey .,joy
280,1,Student,"Look , I just saw my best friends brains smeared across the canvas , that is not gonna be me , not me .",sadness
280,2,Joey,Wow ! That was good . That was ... Tweezers ?,surprise
280,3,Student,No .,neutral
280,4,Joey,Whoa . That was really good .,surprise
280,5,Student,"Thanks , any suggestions ?",neutral
281,1,Joey,There will come a time in each of your careers when you will have a chance to screw over another soap opera actor .,neutral
281,2,Joey,"I had such an opportunity in the recent , present .",neutral
281,3,Joey,"And I am ashamed to say that I took it , I advised a fellow actor to play a role , homosexually .",sadness
281,4,Joey,"Yeah , we both auditioned for the part , and uh , as it turned out , they ah , they liked the stupid gay thing and cast him .",sadness
281,5,Joey,"And now , he is got a two year contract opposite Susan Luchhi , the first lady of daytime television , and me , me I am stuck here teaching a bunch of people , most of whom are too ugly to even be on TV .",sadness
281,6,Joey,"I am sorry , I am sorry , I am sorry .",sadness
281,7,Joey,Thank you .,neutral
282,1,Jester,"Uh , may I help you ?",neutral
282,2,Monica,"Yeah , I talked to you on the phone , I am the lady that got stuck with the racecar bed .",neutral
282,3,Jester,"Look , it is like I told you , there is nothing I can do . You signed for it , Monica Velula Geller .",neutral
282,4,Joey,"All right , Jester man , look we wanna see the King .",neutral
282,5,Jester,Nobody sees the King !,anger
282,6,Joey,"Oh ... ho ... kay , I am talking to the King .",neutral
282,7,Jester,Hey ! You can not go back there !,anger
283,1,Chandler,Varrrrrroom !,neutral
283,2,Chandler,Hey !,anger
283,3,Chandler,"Watch it , lady !",anger
283,4,Chandler,Varrrrrrrrrrom !,neutral
283,5,Chandler,Hey ... hey good looking !,joy
283,6,Chandler,Varrrrrrrrroom .,neutral
283,7,Chandler,"All right , I will leave .",sadness
283,8,Chandler,My bed so boring .,sadness
284,1,Rachel,Here you go Pheebs . Who else wants one of my special homemade brownies ?,neutral
284,2,Chandler,I will have one .,neutral
284,3,Chandler,"Okay , I am not gonna have one .",neutral
284,4,Phoebe,"No , no , it is just my tooth .",sadness
284,5,Chandler,All right I will have one .,neutral
284,6,Ross,"So what a matter , you need a dentist ? I have got a good one .",neutral
284,7,Phoebe,"No thanks , I have a good one too . I just , I , I can not see him .",fear
284,8,Chandler,See that is the problem with invisible dentists .,neutral
284,9,Ross,Why ? Why can not you go to him ?,surprise
284,10,Phoebe,"Because , every time I go to the dentist , somebody dies .",anger
284,11,Chandler,"That is so weird , because every time I go to the dentist , I look down the hygienist blouse .",joy
284,12,Rachel,"Phoebe , what ? Umm ... what ? !",surprise
284,13,Phoebe,"Yeah , yeah , first there was my aunt Mary , and then there was umm , John , my mailman , and then my , my cowboy friend Albino Bob .",neutral
284,14,Rachel,And all these people actually died ?,surprise
284,15,Phoebe,"Yes , while I was in the chair !",sadness
284,16,Phoebe,"That is why I take such good care of my teeth now , you know , it is not about oral hygiene , I floss to save lives !",anger
284,17,Ross,"Pheebs , come on , you did not kill anybody , these people just happened to die when you went to the dentist .",neutral
284,18,Ross,"It is , it is , it is just ah , a coincidence .",neutral
284,19,Phoebe,"Well tell that to them . Oh ! You can not , their dead .",sadness
287,1,Chandler,"Hey ! Hold on a minute , hold on a second . Do you think these pearls are nice ?",anger
287,2,Joey,I would really prefer a mountain bike .,neutral
287,3,Chandler,"Janice birthday is coming up , I want to get her something speacial . Come in here with me .",neutral
287,4,Joey,"Whoa , whoa , whoa , wait , whoa .",surprise
287,5,Joey,"Do you ah , want to get her something speacial , get her flowers , get her candy , get her gum , girls love gum .",joy
287,6,Chandler,"That is a good idea , Dear Janice have a Hubba ... Bubba birthday . I would like to get her something serious .",disgust
287,7,Joey,"Oh , you want something serious .",surprise
287,8,Joey,"You know what you should do , you should get her one of those um , barium enemas .",neutral
287,9,Joey,Those are dead serious .,neutral
287,10,Chandler,"All right . Look , I am gonna go in here , and you do not buy me anything ever .",anger
287,11,Joey,"No , no , you can not , you can not , okay , you can not , you can not buy her pearls , you just can not , you can not , you can not .",fear
287,12,Chandler,Why not ? !,surprise
287,13,Joey,"Oh God . Uh , okay , here is the thing , this is the thing , okay , the thing is ...",neutral
287,14,Chandler,What is the thing ?,anger
287,15,Joey,"Okay . I went down to the Mattress King showroom and , and I saw Janice , kissing her ex ... husband .",sadness
287,16,Chandler,What ?,surprise
287,17,Joey,They were in his office .,neutral
287,18,Chandler,"Well she , she would not do that , she is with , she is with me .",sadness
288,1,Joey,"I am telling you man , I saw it .",neutral
288,2,Chandler,"Yeah , well , you are wrong ! Okay , you are wrong .",anger
288,3,Joey,"I am not wrong ! I wish I was . I am sorry . Bet that barium enema does not sound so bad now , huh ?",sadness
291,1,Joey,"All right now remember , something this big and long is going to be difficult to manuver , fortunately I have a lot of experience in that area .",neutral
291,2,Ross,"Can we please focus here , a naked man life hangs in the balance !",fear
291,3,Phoebe,I am telling you he is dead . What we are about to have here is a dead fat guy on a stick .,anger
291,4,Joey,"All right , ladies and gentlemen , let poke .",neutral
291,5,Joey,Steady .,neutral
291,6,Joey,Steady .,neutral
291,7,Joey,"Okay , a little higher .",neutral
291,8,Joey,Careful of the angle .,neutral
291,9,Joey,"Okay , okay , we are approaching the window Thread the needle .",neutral
291,10,Joey,Thread the needle .,neutral
291,11,Phoebe,He is alive ! He is a ... live ! ! !,joy
291,12,Monica,"And yet , we are still poking him .",neutral
291,13,Joey,"Okay , retract the device , retract the device .",neutral
291,14,Ross,He does not look happy .,fear
291,15,Rachel,"Hey ... hey , now he is showing us his poking device .",surprise
291,16,Joey,"Hey , that is never gonna make it all the way over here , buddy !",joy
292,1,The Guys,Yes ! Yes ! Yes ! Yes ! Awww !,anger
292,2,Phoebe,"Hey , it is your Thanksgiving too , you know , instead of watching football , you could help .",anger
292,3,The Guys,We will .,neutral
292,4,Monica,"Okay , Rachel , you wanna put the marshmellows in concentric circles .",neutral
292,5,Rachel,"No Mon , you want to put them in concentric circles . I want to do this .",neutral
292,6,Monica,Every year .,neutral
293,1,Monica,Okay . Let bring it in .,neutral
293,2,Rachel,"Wait no , honey , honey throw it to me , throw it to me .",neutral
293,3,Ross,Here you go .,neutral
293,4,Rachel,That almost hit me in the face .,anger
296,1,Phoebe,Is not there a national football league .,neutral
296,2,Chandler,"Yes . Yes , there is , they play on Sundays and Monday nights .",neutral
296,3,Rachel,Oh shoot ! I work Monday nights .,sadness
296,4,Phoebe,"Umm , this stuffing is amazing . Do you think we should bring them some ?",joy
296,5,Joey,"When they are hungry enough , they will come in .",neutral
297,1,Monica,Let go !,anger
297,2,Ross,No ! You let go !,anger
297,3,Ross,How come it is always us left in the field holding the ball ?,sadness
297,4,Monica,I do not know . I guess the other people just do not care enough .,neutral
297,5,Ross,Hey ! It is starting to snow .,sadness
297,6,Ross,Gimme the this !,anger
297,7,Monica,Let go !,anger
300,1,Ross,"So , this must be kinda neat for you , huh ?",neutral
300,2,Ross,"I mean , your Dad tells me that you get a couple of days off school , and you , you ah , do not have to sell those cookies anymore .",neutral
300,3,Sarah,"Well , I kinda wanted to sell the cookies . The girl who sells the most wins a trip to Spacecamp , and gets to sit in a real space shuttle .",sadness
300,4,Ross,"Wow , you ah , you really like all this space stuff , huh ?",surprise
300,5,Sarah,Yeah .,neutral
300,6,Sarah,"My Dad says if I spend as much time helping him clean apartments , as I do daydreaming about outer space , he would be able to afford a trip to the Taj Mahal .",sadness
300,7,Ross,I think you would have to clean a whole lot of apartments to go all the way to India .,neutral
300,8,Sarah,"No . The one in Atlantic City , Dad loves the slots . He says he is gonna double the college money my Grandma left me .",neutral
301,1,Phoebe,Hey .,neutral
301,2,Joey,"Hey . What , what are you doing here ?",surprise
301,3,Phoebe,"Well , I ... I thought a lot about what you said , and um , I realilized duh , all right maybe I was a little judgmental .",sadness
301,4,Phoebe,"Yeah , oh , but oh ...",neutral
301,5,Joey,"Look now , Phoebe remember , hey , their just fulfilling their Christmas ...",neutral
301,6,Phoebe,Destiny .,neutral
301,7,Joey,Sure .,neutral
301,8,Phoebe,Yes .,neutral
301,9,Joey,All right .,neutral
301,10,Phoebe,Okay . Yikes ! That one does not look very fulfilled .,surprise
301,11,Joey,"Oh , that is , that is ah , one of the old ones , he is just taking it to the back .",neutral
301,12,Phoebe,"You keep the old ones in the back , that is so ageist .",anger
301,13,Joey,Well we have to make room for the fresh ones .,neutral
301,14,Phoebe,"So , what happens to the old guys ?",sadness
301,15,Joey,"Well , they go into the chipper .",neutral
301,16,Phoebe,"Why , do I have a feeling that is not as happy as it sounds ? No ! Nooooo ! ! !",fear
301,17,Joey,Hey ! Hey ! !,surprise
303,1,Ross,"... and 12 , 22 , 18 , four ... What ?",surprise
303,2,Chandler,I spelled out boobies .,joy
303,3,Monica,"Ross , but me down for another box of the mint treasures , okay . Where , where are the mint treasures ?",neutral
303,4,Ross,"Ah , we are out . I sold them all .",neutral
303,5,Monica,What ?,surprise
303,6,Monica,No .,sadness
303,7,Monica,"No , just , just , just a couple more boxes .",neutral
303,8,Monica,"It ... it ... it is no big deal , all right , I am ... I am cool .",fear
303,9,Monica,You gotta help me out with a couple more boxes !,sadness
303,10,Ross,"Mon , look at yourself . You have cookie on your neck .",disgust
303,11,Monica,Oh God !,surprise
303,12,Chandler,"So , how many have you sold so far ?",neutral
303,13,Ross,Check this out . Five hundred and seventeen boxes !,surprise
303,14,Chandler,"Oh my God , how did you do that ?",surprise
303,15,Ross,"Okay , the other night I was leaving the museum just as Laser Floyd was letting out of the planetarium , without even trying I sold 50 boxes !",joy
303,16,Ross,"That is when it occurred to me , the key to my success , the munchies . So I ah , started hitting the NYU dorms around midnight .",joy
303,17,Ross,I am selling cookies by the case .,joy
303,18,Ross,They call me : Cookie Dude !,joy
303,19,Rachel,"Okay , stop what you are doing , I need envelope stuffers , I need stamp lickers ...",neutral
303,20,Ross,"Well hey , who did these resumes for you ?",surprise
303,21,Chandler,Me ! On my computer .,joy
304,1,Ross,"Hi there . How many , how many ah , did you sell ?",neutral
304,2,Girl,I am not gonna tell you ! You are the bad man who broke Sarah leg .,anger
304,3,Ross,"Hey now ! That was an accident , okay .",anger
304,4,Girl,You are a big scrud .,anger
304,5,Ross,What a scrud ?,neutral
304,6,Girl,"Why do not you look in the mirror , scrud .",anger
304,7,Ross,I do not have too . I can just look at you .,joy
304,8,Leader,"All right girls , and man . Let see your final tallies . Ohhhh , Debbie , 321 boxes of cookies , Very nice .",joy
304,9,Ross,Not nice enough .,joy
304,10,Leader,"Charla , 278 . Sorry , dear , but still good .",joy
305,1,Chandler,"Tell us what happened , Brown Bird Ross .",neutral
305,2,Ross,"Well , I lost .",sadness
305,3,Ross,"Some little girl loaned her uniform to her nineteen year old sister , who went down to the U . S . S .",sadness
305,4,Ross,"Nimitz , and sold over 2000 boxes .",anger
305,5,Chandler,Hey ! How would the interview go ?,joy
305,6,Rachel,"Oh , I blew it . I would not of even hired me .",sadness
305,7,Ross,"Oh , come here sweetie , listen , you are gonna go on like a thousand interviews before you get a job .",sadness
305,8,Ross,That is not how that was supposed to come out .,sadness
